ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE COMUNE;COMUNE;MASCHI;FEMMINE;TOTALE
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;030135;VISCO                                   ;385;406;791
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;030138;CAMPOLONGO TAPOGLIANO;564;575;1.139
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;030188;RIVIGNANO TEOR;3.108;3.120;6.228
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;030190;FIUMICELLO VILLA VICENTINA;3.123;3.213;6.336
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031001;CAPRIVA DEL FRIULI                      ;789;855;1.644
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031002;CORMONS                                 ;3.362;3.800;7.162
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031003;DOBERDO' DEL LAGO                       ;652;698;1.350
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031004;DOLEGNA DEL COLLIO                      ;175;153;328
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031005;FARRA D'ISONZO                          ;820;842;1.662
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031006;FOGLIANO REDIPUGLIA                     ;1.461;1.525;2.986
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031007;GORIZIA                                 ;16.208;17.361;33.569
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031008;GRADISCA D'ISONZO                       ;3.049;3.336;6.385
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031009;GRADO                                   ;3.870;4.195;8.065
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031010;MARIANO DEL FRIULI                      ;736;749;1.485
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031011;MEDEA                                   ;483;495;978
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031012;MONFALCONE                              ;14.409;13.881;28.290
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031013;MORARO                                  ;347;366;713
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031014;MOSSA                                   ;739;816;1.555
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031015;ROMANS D'ISONZO                         ;1.806;1.903;3.709
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031016;RONCHI DEI LEGIONARI                    ;5.773;6.038;11.811
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031017;SAGRADO                                 ;1.065;1.101;2.166
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031018;SAN CANZIAN D'ISONZO                    ;3.018;3.111;6.129
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031019;SAN FLORIANO DEL COLLIO                 ;381;375;756
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031020;SAN LORENZO ISONTINO                    ;776;764;1.540
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031021;SAN PIER D'ISONZO                       ;1.015;983;1.998
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031022;SAVOGNA D'ISONZO                        ;866;806;1.672
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031023;STARANZANO                              ;3.637;3.672;7.309
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031024;TURRIACO                                ;1.388;1.467;2.855
2019;060;FRIULI VENEZIA GIULIA;202;BASSA FRIULANA - ISONTINA;031025;VILLESSE                                ;834;844;1.678
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030002;AMARO                                   ;418;432;850
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030003;AMPEZZO                                 ;479;483;962
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030005;ARTA TERME                              ;1.025;1.042;2.067
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030006;ARTEGNA                                 ;1.381;1.460;2.841
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030009;BASILIANO                               ;2.612;2.677;5.289
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030010;BERTIOLO                                ;1.179;1.213;2.392
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030012;BORDANO                                 ;349;362;711
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030013;BUIA                                    ;3.110;3.330;6.440
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030015;CAMINO AL TAGLIAMENTO                   ;782;801;1.583
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030020;CASTIONS DI STRADA                      ;1.826;1.905;3.731
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030021;CAVAZZO CARNICO                         ;480;507;987
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030022;CERCIVENTO                              ;335;332;667
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030025;CHIUSAFORTE                             ;330;288;618
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030027;CODROIPO                                ;7.950;8.096;16.046
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030028;COLLOREDO DI MONTE ALBANO               ;1.070;1.114;2.184
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030029;COMEGLIANS                              ;231;231;462
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030031;COSEANO                                 ;1.027;1.094;2.121
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030032;DIGNANO                                 ;1.092;1.207;2.299
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030033;DOGNA                                   ;82;75;157
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030035;ENEMONZO                                ;653;671;1.324
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030037;FAGAGNA                                 ;2.974;3.146;6.120
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030039;FLAIBANO                                ;544;555;1.099
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030040;FORNI AVOLTRI                           ;277;277;554
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030041;FORNI DI SOPRA                          ;462;447;909
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030042;FORNI DI SOTTO                          ;287;283;570
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030043;GEMONA DEL FRIULI                       ;5.230;5.603;10.833
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030047;LAUCO                                   ;338;341;679
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030048;LESTIZZA                                ;1.841;1.859;3.700
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030053;MAJANO                                  ;2.848;3.038;5.886
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030054;MALBORGHETTO VALBRUNA                   ;462;446;908
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030058;MERETO DI TOMBA                         ;1.291;1.294;2.585
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030059;MOGGIO UDINESE                          ;826;852;1.678
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030061;MONTENARS                               ;255;242;497
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030062;MORTEGLIANO                             ;2.294;2.537;4.831
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030063;MORUZZO                                 ;1.228;1.252;2.480
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030066;OSOPPO                                  ;1.406;1.443;2.849
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030067;OVARO                                   ;907;931;1.838
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030071;PALUZZA                                 ;1.018;1.044;2.062
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030073;PAULARO                                 ;1.231;1.246;2.477
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030076;PONTEBBA                                ;670;683;1.353
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030081;PRATO CARNICO                           ;443;440;883
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030084;PREONE                                  ;131;121;252
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030087;RAGOGNA                                 ;1.390;1.430;2.820
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030088;RAVASCLETTO                             ;250;252;502
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030089;RAVEO                                   ;218;234;452
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030092;RESIA                                   ;485;457;942
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030093;RESIUTTA                                ;143;141;284
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030094;RIGOLATO                                ;205;190;395
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030095;RIVE D'ARCANO                           ;1.152;1.231;2.383
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030099;SAN DANIELE DEL FRIULI                  ;3.845;4.166;8.011
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030106;SAN VITO DI FAGAGNA                     ;843;865;1.708
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030107;SAURIS                                  ;187;208;395
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030109;SEDEGLIANO                              ;1.883;1.877;3.760
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030110;SOCCHIEVE                               ;433;447;880
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030112;SUTRIO                                  ;616;649;1.265
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030114;TALMASSONS                              ;1.945;1.988;3.933
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030117;TARVISIO                                ;2.144;2.010;4.154
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030121;TOLMEZZO                                ;4.855;5.251;10.106
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030124;TRASAGHIS                               ;1.077;1.091;2.168
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030126;TREPPO GRANDE                           ;826;878;1.704
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030130;VARMO                                   ;1.366;1.351;2.717
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030131;VENZONE                                 ;992;968;1.960
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030132;VERZEGNIS                               ;447;426;873
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030133;VILLA SANTINA                           ;1.040;1.164;2.204
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030136;ZUGLIO                                  ;277;291;568
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030137;FORGARIA NEL FRIULI                     ;867;869;1.736
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030189;SAPPADA;654;667;1.321
2019;060;FRIULI VENEZIA GIULIA;203;ALTO FRIULI - COLLINARE - MEDIO FRIULI;030191;TREPPO LIGOSULLO;357;354;711
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030007;ATTIMIS                                 ;824;888;1.712
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030014;BUTTRIO                                 ;1.969;1.992;3.961
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030016;CAMPOFORMIDO                            ;3.790;3.950;7.740
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030019;CASSACCO                                ;1.411;1.468;2.879
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030026;CIVIDALE DEL FRIULI                     ;5.289;5.828;11.117
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030030;CORNO DI ROSAZZO                        ;1.555;1.577;3.132
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030034;DRENCHIA                                ;49;53;102
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030036;FAEDIS                                  ;1.410;1.426;2.836
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030045;GRIMACCO                                ;149;165;314
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030051;LUSEVERA                                ;291;315;606
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030052;MAGNANO IN RIVIERA                      ;1.112;1.194;2.306
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030055;MANZANO                                 ;3.033;3.248;6.281
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030057;MARTIGNACCO                             ;3.314;3.576;6.890
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030060;MOIMACCO                                ;829;815;1.644
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030065;NIMIS                                   ;1.306;1.327;2.633
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030068;PAGNACCO                                ;2.486;2.611;5.097
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030072;PASIAN DI PRATO                         ;4.518;4.888;9.406
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030074;PAVIA DI UDINE                          ;2.725;2.804;5.529
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030078;POVOLETTO                               ;2.690;2.782;5.472
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030079;POZZUOLO DEL FRIULI                     ;3.399;3.564;6.963
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030080;PRADAMANO                               ;1.733;1.849;3.582
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030083;PREMARIACCO                             ;1.969;2.058;4.027
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030085;PREPOTTO                                ;376;367;743
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030086;PULFERO                                 ;445;427;872
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030090;REANA DEL ROIALE                        ;2.378;2.462;4.840
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030091;REMANZACCO                              ;3.003;3.176;6.179
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030101;SAN GIOVANNI AL NATISONE                ;3.072;3.014;6.086
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030102;SAN LEONARDO                            ;552;515;1.067
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030103;SAN PIETRO AL NATISONE                  ;1.043;1.081;2.124
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030108;SAVOGNA                                 ;188;173;361
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030111;STREGNA                                 ;178;149;327
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030113;TAIPANA                                 ;307;256;563
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030116;TARCENTO                                ;4.263;4.645;8.908
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030118;TAVAGNACCO                              ;7.058;7.780;14.838
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030122;TORREANO                                ;1.011;1.072;2.083
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030127;TRICESIMO                               ;3.636;3.970;7.606
2019;060;FRIULI VENEZIA GIULIA;204;ASUI DI UDINE;030129;UDINE                                   ;46.778;53.392;100.170
2019;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;093001;ANDREIS                                 ;127;120;247
2019;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;093002;ARBA                                    ;670;642;1.312
2019;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;093004;AVIANO                                  ;4.441;4.456;8.897
2019;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;093005;AZZANO DECIMO                           ;7.699;7.863;15.562
2019;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;093006;BARCIS                                  ;126;117;243
